,month,position,artist,album,indicativerevenue,us,uk,de,fr,ca,au,genre
11666,Jun 2019,17,DaBaby,Baby On Baby,2630.761,7,-,-,-,27,-,
11667,Jun 2019,18,Billie Eilish,Don't Smile At Me,2615.0679999999998,21,17,-,184,20,14,
11668,Jun 2019,19,Lizzo,Cuz I Love You,2570.81,9,62,-,111,15,-,
11669,Jun 2019,20,Luke Combs,This One's For You,2449.278,12,-,-,-,15,19,
11670,Jun 2019,21,A Boogie Wit Da Hoodie,Hoodie SZN,2210.86,16,-,-,156,11,-,
11671,Jun 2019,22,Juice WRLD,Death Race For Love,2203.887,15,99,-,-,19,49,
11672,Jun 2019,23,Travi$ Scott,Astroworld,2167.48,17,-,-,175,22,42,Hip-Hop/Rap
11673,Jun 2019,24,Avicii,Tim,2118.833,11,7,5,11,3,6,Dance/Electronic
11674,Jun 2019,25,Jonas Brothers,Happiness Begins,2105.469,1,2,17,29,1,3,Pop/Rock
11675,Jun 2019,26,XXXTentacion,Question Mark,2060.644,32,50,-,74,30,31,
11676,Jun 2019,27,Logic,Confessions Of A Dangerous Mind,1971.955,8,-,-,-,9,12,
11677,Jun 2019,28,Post Malone,Stoney,1947.6979999999999,34,75,-,-,32,20,nan
11678,Jun 2019,29,Original Soundtrack,Spider-Man: Into The Spider-Verse,1931.52,18,-,-,-,17,-,
11679,Jun 2019,30,Juice WRLD,Goodbye & Good Riddance,1877.616,24,90,-,-,25,-,
11680,Jun 2019,31,Original Soundtrack,Aladdin (2019),1851.6979999999999,6,-,-,-,12,-,
11681,Jun 2019,32,Meek Mill,Championships,1819.5339999999999,22,-,-,-,35,-,Hip-Hop
11682,Jun 2019,33,YG,4REAL 4REAL,1779.976,7,-,89,163,8,25,Hip-Hop
11683,Jun 2019,34,Cardi B,Invasion Of Privacy,1737.65,28,-,-,-,44,38,
11684,Jun 2019,35,Dan & Shay,Dan + Shay,1733.009,25,-,-,-,36,-,
11685,Jun 2019,36,The National,I Am Easy To Find,1678.075,5,37,25,148,4,6,
11686,Jun 2019,37,Eminem,Curtain Call - The Hits,1675.924,63,37,-,-,30,33,Rap
11687,Jun 2019,38,Queen,Greatest Hits,1671.684,50,31,53,-,41,28,Rock
11688,Jun 2019,39,Bob Marley,"Legend, The Best Of Bob Marley",1664.114,49,43,-,-,65,-,Ska
11689,Jun 2019,40,Sting,My Songs,1653.595,145,27,4,2,89,-,Rock
11690,Jun 2019,41,Thomas Rhett,Center Point Road,1646.3370000000002,1,-,-,-,2,24,Contemporary Country
11691,Jun 2019,42,Khalid,American Teen,1628.7089999999998,37,-,-,-,37,36,
11692,Jun 2019,43,Moneybagg Yo,43VA HEARTLESS,1627.89,4,-,-,-,-,-,
11693,Jun 2019,44,Megan Thee Stallion,Fever,1583.079,10,-,-,-,-,-,
11694,Jun 2019,45,Panic! At the Disco,Pray For The Wicked,1576.004,33,-,-,-,43,-,Alternative
11695,Jun 2019,46,Nipsey Hussle,Victory Lap,1574.4160000000002,23,-,-,-,-,-,Hip-Hop
11696,Jun 2019,47,Imagine Dragons,Origins,1494.4679999999998,97,-,50,34,48,-,Alternative
11697,Jun 2019,48,Miley Cyrus,She Is Coming,1486.1,5,18,74,85,4,10,Pop
11698,Jun 2019,49,Beyonce,Homecoming: The Live Album,1483.5529999999999,31,-,-,162,86,-,
11699,Jun 2019,50,Lil Baby & Gunna,Drip Harder,1446.1629999999998,41,-,-,-,50,-,
11700,Jul 2019,1,Billie Eilish,"When We All Fall Asleep, Where Do We Go?",6027.715,2,3,14,21,1,1,
11701,Jul 2019,2,Lil Nas X,7 (EP),3872.921,2,23,-,19,1,5,
11702,Jul 2019,3,Bruce Springsteen,Western Stars,3750.28,2,3,5,17,4,1,Rock
11703,Jul 2019,4,Lady Gaga & Bradley Cooper,A Star Is Born,3715.289,16,5,42,7,6,9,
11704,Jul 2019,5,Ariana Grande,"Thank U, Next",3661.5809999999997,9,24,82,69,8,14,Pop
11705,Jul 2019,6,Khalid,Free Spirit,3590.841,5,45,-,193,5,7,
11706,Jul 2019,7,Queen,Bohemian Rhapsody (Soundtrack),3579.665,17,7,76,32,13,9,Rock
11707,Jul 2019,8,Elton John,Diamonds,3520.821,12,10,55,50,9,3,Pop/Rock
11708,Jul 2019,9,Jonas Brothers,Happiness Begins,3427.7659999999996,4,47,85,90,3,11,Pop/Rock
11709,Jul 2019,10,Lizzo,Cuz I Love You,3325.5190000000002,6,43,-,111,8,-,
11710,Jul 2019,11,Chris Brown,Indigo,3304.5240000000003,1,7,31,29,2,3,Pop
11711,Jul 2019,12,Post Malone,Beerbongs & Bentleys,3187.278,8,29,-,143,7,12,nan
11712,Jul 2019,13,Ed Sheeran,(Divide),3153.887,30,7,31,-,15,8,Singer/Songwriter
11713,Jul 2019,14,Drake,Scorpion,3145.837,11,32,-,119,7,26,Hip-Hop/Rap
11714,Jul 2019,15,Billie Eilish,Don't Smile At Me,2787.552,20,20,-,170,22,19,
11715,Jul 2019,16,Original Soundtrack,The Greatest Showman,2785.1,30,6,99,139,64,18,
11716,Jul 2019,17,Pink,Hurts 2b Human,2736.4829999999997,45,9,13,59,25,4,
11717,Jul 2019,18,The Black Keys,'Let's Rock',2719.908,4,3,7,8,4,4,Alternative
11718,Jul 2019,19,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,2649.665,56,1,80,111,23,19,
